"API","operator","well","section","twn","rng","reservoir","field","firstProd","cumOil","cumGas","fluid","proppant","TVD","perf","surfLat","surfLong","bhLat","bhLong","ppf","gor"
"3306102569","WPX WILLISTON","STATE OF ND  10-3HA","15","150","92","Middle Bakken","VAN HOOK",2015-05-01,31992,27962,3052795.10373483,4756039.35411115,10171.2,10954,47.817838961,-102.447195054,47.847017051,-102.447466322,434.18288790498,0.874031007751938
"3306102571","WHITING","CARL KANNIANEN  13-7XH","7","153","91","Middle Bakken","SANISH",2015-05-01,17546,30035,1369917.18990693,2054862.6419247,10191.9,10578,48.086470622,-102.438150239,48.079557648,-102.39766191,194.25814349827,1.71178616208823
"3306102572","OASIS","FEATHERTOP  5493 43-23B","23","154","93","Middle Bakken","ROBINSON LAKE",2015-05-01,36690,37754,3440086.39937451,3747503.72678965,10474.5,10353,48.139831188,-102.599323294,48.16746032,-102.599328364,361.972735128914,1.02899972744617
"3306102574","EOG","WAYZETTA  30-3230H","32","153","90","Middle Bakken","PARSHALL",2015-05-01,38480,59795,16952293.077241,17801994.8296176,9743.06,12057,48.024419632,-102.275729274,48.047523497,-102.308321839,1476.48625940263,1.55392411642412
"3306102575","EOG","WAYZETTA  31-3230H","32","153","90","Middle Bakken","PARSHALL",2015-05-01,98960,152825,16060079.3924591,17134387.4395846,9723.17,11250,48.024183576,-102.275716005,48.041857661,-102.307723663,1523.05666129641,1.54431083265966
"3306102576","EOG","AUSTIN  36-0532H","5","154","90","Middle Bakken","PARSHALL",2015-05-01,43297,59456,7385499.53708364,12687402.4839067,9579.24,8693,48.185196833,-102.26891517,48.204059931,-102.287177387,1459.49643206105,1.373212924683
"3306102577","EOG","WAYZETTA  25-1617H","16","153","90","Middle Bakken","PARSHALL",2015-05-01,29055,45855,8205234.21362099,10576827.3562629,9516.45,5837,48.067410423,-102.258112217,48.080267192,-102.269747042,1812.03141275705,1.57821373257615
"3306102578","EOG","WAYZETTA  158-1617H","16","153","90","Middle Bakken","PARSHALL",2015-05-01,45979,123293,8263061.10357507,11406261.6993803,9521.39,6291,48.067448125,-102.258795282,48.080114523,-102.274543027,1813.10788418062,2.68150677483199
"3306102579","EOG","WAYZETTA  37-1617H","16","153","90","Middle Bakken","PARSHALL",2015-05-01,50842,66464,11043144.1151761,14380223.0688167,9520.93,7673,48.067245587,-102.258954587,48.08025583,-102.280478023,1874.1330729593,1.30726564651273
"3306102580","OASIS","DEMORRETT  5693 43-12B","12","156","93","Middle Bakken","ALGER",2015-05-01,22937,40744,3585307.86779275,3905702.65871362,9825.82,11028,48.342571178,-102.576207801,48.371775979,-102.574452425,354.162373840553,1.7763438985046
"3306102587","WHITING","SAVANNAH TTT  41-26H","26","154","92","Middle Bakken","SANISH",2015-07-01,NA,NA,1379450.96349878,2158694.20594484,10021.3,7839,48.13807481,-102.463300531,48.117590305,-102.463778106,275.378773561021,0.755072037635989
"3306102589","OASIS","BARNES  5892 21-30B","30","158","92","Middle Bakken","ENGET LAKE",2015-05-01,21027,38806,NA,NA,9670.54,11093,48.483043786,-102.623767982,48.48155797,-102.667618767,NA,1.84553193513102
"3306102591","OASIS","MAHAILA  5892 21-30H","30","158","92","Middle Bakken","ENGET LAKE",2015-05-01,22614,31597,3047894.27591398,4432345.31836345,9641.33,11015,48.483354075,-102.623753537,48.484165751,-102.667572257,402.391767441076,1.39723180330769
"3306102592","WHITING","BROWN  42-28XH","28","154","91","Middle Bakken","SANISH",2015-05-01,40490,75965,1807162.34333102,2965507.84994738,10023.5,10565,48.134971716,-102.376415269,48.139802322,-102.417369393,280.69170373378,1.87614225734749
"3306102593","WHITING","BROWN  41-28-2XH","28","154","91","Middle Bakken","SANISH",2015-05-01,26073,29460,1845632.47343313,2978303.81369794,9994.09,10768,48.137265705,-102.376413969,48.144455983,-102.4173291,276.588392802558,1.12990449890692
"3306102594","WHITING","LOCKEN  43-8XH","8","153","91","Middle Bakken","SANISH",2015-05-01,49912,154650,1502355.66056053,2212270.24246919,10114.4,11126,48.086028032,-102.397595691,48.079417806,-102.354579984,198.837879064281,3.09845327776887
"3306102596","EOG","WAYZETTA  29-1424H","14","153","90","Middle Bakken","PARSHALL",2015-05-01,39170,26001,10534762.4971829,13810121.2175337,9343.58,9600,48.080064639,-102.21165224,48.064345333,-102.183226057,1438.5542934931,0.663798825631861
"3306102597","EOG","WAYZETTA   38-1424H","14","153","90","Middle Bakken","PARSHALL",2015-05-01,53024,39722,11797768.4437534,15100793.296866,9332.18,10401,48.080436362,-102.211939737,48.06042382,-102.183371196,1451.8597535685,0.749132468316234
"3306102598","EOG","WAYZETTA  28-1424H","14","153","90","Middle Bakken","PARSHALL",2015-05-01,55457,33606,15100976.7779486,18953638.6603117,9313.97,12479,48.080258472,-102.211939786,48.053619628,-102.183228404,1518.84274864265,0.605983013866599
"3306102599","EOG","WAYZETTA  35-1920H","19","153","90","Middle Bakken","PARSHALL",2015-05-01,61611,93853,9782408.25862777,13448136.4147693,9660.94,7358,48.06618794,-102.303764437,48.05287939,-102.282809195,1827.68910230624,1.52331564168736
"3306102600","WHITING","LITTLEFIELD  14-13-2XH","13","153","91","Middle Bakken","SANISH",2015-05-01,40367,84480,1421875.52141346,2096565.38337408,7623.55,10193,48.067451474,-102.32803954,48.093992201,-102.332552054,205.686783417451,2.09279857309188
"3306102601","WHITING","LITTLEFIELD  14-13XH","13","153","91","Middle Bakken","SANISH",2015-05-01,24106,38877,1400661.73254588,2121390.54210719,7640.65,9990,48.067625955,-102.328678867,48.093278396,-102.338367002,212.351405616336,1.61275201194723
"3306102604","EOG","WAYZETTA  36-1920H","19","153","90","Middle Bakken","PARSHALL",2015-05-01,93175,113213,12199865.2465939,16707089.2117276,9665.2,9209,48.066065215,-102.303265207,48.052825973,-102.27411567,1814.21318402949,1.21505768714784
"3306102606","HESS BAKKEN INVESTMENTS II","EN-CVANCARA  A-155-93-3231H-5","32","155","93","Middle Bakken","ROBINSON LAKE",2015-05-01,23044,34634,2574569.71392524,3529835.11699727,10566.4,9830,48.205120737,-102.659150468,48.206778564,-102.697473007,359.088007832886,1.50295087658393
"3306102608","WHITING","URAN  43-17H","17","153","92","Middle Bakken","SANISH",2015-05-01,18313,51609,2325621.56362701,2502111.78501302,10337.9,7769,48.07434679,-102.528303682,48.079705258,-102.557591587,322.063558374697,2.81816196144815
"3306102609","WHITING","URAN  43-17-2H","17","153","92","Middle Bakken","SANISH",2015-05-01,25732,49411,3077299.3107997,3229210.38896149,10369.3,10318,48.071846007,-102.529284376,48.078824179,-102.568176066,312.968636262986,1.92021607337168
"3306102610","SLAWSON EXPLORATION","JUGARD {FEDERAL}  2-26-35H","23","152","93","Middle Bakken","BIG BEND",2015-11-01,NA,NA,3497730.5770013,7432530.60642083,10442.2,12852,47.964018099,-102.538835999,47.939231602,-102.544837138,578.317040648991,1.0040742168144
"3306102612","SLAWSON EXPLORATION","DIAMONDBACK  3-21H","16","151","92","Middle Bakken","VAN HOOK",2015-05-01,46606,29862,1836674.6301662,2901335.91928442,10325.2,5597,47.89182838,-102.461080894,47.877242274,-102.460889886,518.373399907883,0.64073295283869
"3306102613","EOG","AUSTIN  131-0631H","6","154","90","Middle Bakken","PARSHALL",2015-05-01,60732,85996,11608996.975518,12229247.8060645,9623.3,8684,48.185053892,-102.290319233,48.204022245,-102.307740254,1408.25055343903,1.41599156951854
"3306102614","EOG","AUSTIN  34-0631H","6","154","90","Middle Bakken","PARSHALL",2015-05-01,41093,59999,9393962.86017821,9941895.48528453,9618.43,7116,48.184828213,-102.290142545,48.199365175,-102.307553729,1397.11853362627,1.46007835884457
"3306102615","MARATHON OIL","JODI AUBOL  41-14H","11","151","93","Middle Bakken","REUNION BAY",2015-05-01,46721,58413,2279650.24382614,3052313.95107178,10596,11052,47.906078814,-102.538857616,47.877301006,-102.535553189,276.177520002875,1.25025149290469
"3306102620","EOG","WAYZETTA  34-2829H","28","153","90","Middle Bakken","PARSHALL",2015-05-01,43153,64218,9599526.55961149,10201622.3815637,9559.3,7252,48.03846458,-102.258687584,48.051336842,-102.278776626,1406.7322644186,1.48814682640836
"3306102626","EOG","FERTILE  54-20H","20","151","90","Middle Bakken","PARSHALL",2015-05-01,16520,14151,7330589.71679784,7631443.84092599,9754.55,5626,47.890570933,-102.229627131,47.877264262,-102.22078876,1356.45997883505,0.856598062953995
"3306102627","LIME ROCK III-A","H REID TTT  33-28H","33","155","91","Middle Bakken","STANLEY",2015-05-01,41666,31911,2640530.79789998,3746973.92650683,9748.91,10832,48.197588341,-102.378115242,48.225044965,-102.39085953,345.917090704102,0.765876254020064
"3306102631","HESS BAKKEN INVESTMENTS II","EN-JEFFREY A  155-94-2734H-5","22","155","94","Middle Bakken","ALKALI CREEK",2015-05-01,34380,63648,2625490.78183107,3599982.61265279,10402.4,11509,48.227948484,-102.750241397,48.197883115,-102.754011526,312.797168533564,1.85130890052356
"3306102633","WHITING","OJA  13-27-3XH","27","154","91","Middle Bakken","SANISH",2015-05-01,75281,148515,3290353.0343817,3116977.99639953,9835.24,10542,48.128431111,-102.373483783,48.123461488,-102.332979,295.672357844766,1.97280854398852
"3306102635","WHITING","PEERY STATE  21-25H","25","153","92","Middle Bakken","SANISH",2015-05-01,35565,40084,1387121.97335462,2153429.72804401,10221.6,8932,48.050318217,-102.451617348,48.041771266,-102.419150924,241.091550385581,1.12706312385773
"3306102637","WHITING","WALDOCK  14-4-2XH","4","153","91","Middle Bakken","SANISH",2015-05-01,32646,45732,NA,NA,10012.8,10457,48.099186341,-102.39521965,48.095200848,-102.3544384,NA,1.40084543282485
"3306102640","CONTINENTAL","REHAK FEDERAL  4-25H","25","155","94","Middle Bakken","ALKALI CREEK",2015-05-01,53498,67012,4665296.33266294,5082202.41108227,10617,10399,48.225273043,-102.707734462,48.197761541,-102.709586614,488.720301094554,1.25260757411492
"3306102642","HESS BAKKEN INVESTMENTS II","EN-FRANDSON-  154-93-2116H-4","21","154","93","Middle Bakken","ROBINSON LAKE",2015-05-01,27775,32310,2472911.06442196,3478591.87663495,10573,9998,48.140892164,-102.641295456,48.167263905,-102.640754742,347.928773418179,1.16327632763276
"3306102644","HESS BAKKEN INVESTMENTS II","EN-FRANDSON-  154-93-2116H-6","21","154","93","Middle Bakken","ROBINSON LAKE",2015-05-01,24811,28416,1930877.02318069,2372917.31309512,10547.4,10004,48.141077908,-102.641872524,48.167263289,-102.643116274,237.196852568485,1.14529845632985
"3306102645","EOG","WAYZETTA  41-2117H","21","153","90","Middle Bakken","PARSHALL",2015-05-01,95831,145314,15500639.4100046,19923072.6653383,9514.34,10349,48.052910492,-102.258897772,48.073126403,-102.286650132,1925.12055902389,1.51635691999457
"3306102649","SLAWSON EXPLORATION","RUM RUNNER  1-16-9H","16","158","94","Middle Bakken","EAST TIOGA",2015-05-01,22013,23503,7329630.50092774,11239573.212728,9520.86,10660,48.503505243,-102.837176518,48.531223829,-102.834470664,1054.36896929907,1.06768727570072
"3306102651","HESS BAKKEN INVESTMENTS II","EN-CHAMLEY  156-93-0508H-2","5","156","93","Middle Bakken","BASKIN",2015-05-01,22739,27006,1764082.29740031,2148634.34734462,8156.96,12647,48.371889937,-102.668367891,48.342650883,-102.658203767,169.892808361242,1.18765117199525
"3306102653","HESS BAKKEN INVESTMENTS II","EN-CHAMLEY  156-93-0508H-4","5","156","93","Middle Bakken","BASKIN",2015-05-01,22977,30459,1957617.03034683,2499366.77278911,10137.7,11569,48.371576839,-102.668445708,48.342653367,-102.662250124,216.040001105464,1.32562997780389
"3306102655","SLAWSON EXPLORATION","PEACEMAKER   2-8H","5","152","91","Middle Bakken","BIG BEND",2015-06-01,NA,NA,3435591.88698356,5430334.38857309,9839.22,6362,48.008002421,-102.363982233,47.992850105,-102.359649403,853.557747339373,0.651963542252729
"3306102656","WHITING","MOORE  14-7-2XH","7","153","91","Middle Bakken","SANISH",2015-05-01,20010,58024,1461505.9317813,2221527.13173823,10207.6,10658,48.082987186,-102.437969462,48.075910718,-102.397575284,208.437524088781,2.89975012493753
"3306102657","WPX WILLISTON","BRUNSELL  9-4HB","9","150","92","Middle Bakken","VAN HOOK",2015-05-01,70546,52971,2438851.07041966,3223435.69659581,10193,7556,47.82121386,-102.451288258,47.838969321,-102.463540709,426.606100661171,0.750871771610013
"3306102659","OASIS","SATSUMA  5693 44-35B","35","156","93","Middle Bakken","ALGER",2015-05-01,29841,14847,3749067.70856378,4084096.61233626,10175.7,10532,48.284563031,-102.594886471,48.312099097,-102.593096546,387.779777092315,0.497536945812808
"3306102661","OASIS","POSTEL   5693 44-35B","35","156","93","Middle Bakken","ALGER",2015-05-01,30691,18476,4200063.0279288,4575394.34264687,10202.9,10363,48.284580166,-102.595242267,48.3119573,-102.597197257,441.512529445805,0.602000586491154
"3306102663","OASIS","MALLARD   5692 21-20 #3B","20","156","92","Middle Bakken","ALGER",2015-05-01,35696,39167,3545156.96764978,4663808.46052268,9767.65,10417,48.322585639,-102.546778647,48.32334847,-102.505332773,447.711285449043,1.0972377857463
"3306102666","OASIS","MARIT   5892 44-34B","34","158","92","Middle Bakken","COTTONWOOD",2015-05-01,17985,26534,2881674.59197382,3139190.42114188,9675.65,10330.3,48.462031252,-102.539256703,48.461232108,-102.580484153,303.881825420547,1.47534056157909
"3306102668","EOG","WAYZETTA  40-1424H","14","153","90","Middle Bakken","PARSHALL",2015-05-01,27002,30090,12602611.2293816,12962689.7607486,9333.17,9370,48.072047557,-102.222893503,48.052702414,-102.200156088,1383.42473433816,1.11436189911858
"3306102669","EOG","WAYZETTA  39-1424H","14","153","90","Middle Bakken","PARSHALL",2015-05-01,54843,73982,12942669.5962522,13503076.5767809,9333.32,9814,48.072309688,-102.222338838,48.05384559,-102.195527425,1375.89938626257,1.34897799172182
"3306102671","EOG","WAYZETTA  43-0311H","3","153","90","Middle Bakken","PARSHALL",2015-05-01,111643,80951,15928164.7276558,16011632.1813727,9470.09,11037,48.103165326,-102.243696458,48.081745648,-102.214896588,1450.7232202023,0.725088003726163
"3306102672","EOG","WAYZETTA  42-0311H","3","153","90","Middle Bakken","PARSHALL",2015-05-01,146677,127893,13856137.6501291,14217624.4255758,9470.56,9193,48.101708246,-102.243581702,48.081779796,-102.221387083,1546.57069787618,0.87193629539737
"3306102674","OASIS","FOXTAIL  5892 42-12 #1H","12","158","92","Middle Bakken","COTTONWOOD",2015-05-01,15823,23585,2978935.18677109,4602418.18580314,9297.86,10893,48.5180203,-102.509083989,48.489204298,-102.507238949,422.511538217492,1.49055172849649
"3306102676","CONTINENTAL","REHAK FEDERAL  7-25H","25","155","94","Middle Bakken","ALKALI CREEK",2015-05-01,83315,120299,16758361.049851,7587272.62525904,10615.1,10535,48.225214497,-102.701727849,48.197805233,-102.704067341,720.196737091508,1.44390565924503
"3306102678","LIME ROCK III-A","DYLAN  22-15H","22","155","91","Middle Bakken","STANLEY",2015-05-01,28145,30439,1738419.72972904,2629528.84864287,9599.2,10132,48.227123809,-102.367998922,48.254100063,-102.372787269,259.52712679065,1.08150648427785
"3306102679","LIME ROCK III-A","CARISSA  27-34H","22","155","91","Middle Bakken","STANLEY",2015-05-01,23141,23245,1295412.15707961,1994253.28847314,9712.73,7284,48.226397574,-102.367821216,48.207463055,-102.364450427,273.785459702517,1.00449418780519
"3306102680","LIME ROCK III-A","CJ  27-34H","22","155","91","Middle Bakken","STANLEY",2015-05-01,32420,27357,1740496.63260908,2626537.56963367,9714.19,10734,48.226607178,-102.367231108,48.198436824,-102.360195799,244.693270880722,0.84383096853794
"3306102682","OASIS","OASIS MEIERS  5692 44-18 2B","18","156","92","Middle Bakken","ALGER",2015-05-01,54078,56498,3341411.04036555,3640010.416245,9942.64,11005.4,48.328109583,-102.551653806,48.298921995,-102.550053762,330.747670802061,1.04475017567218
"3306102684","EOG","AUSTIN   77-1708H","17","154","90","Middle Bakken","PARSHALL",2015-05-01,45148,79137,9999390.77022586,10148820.2659814,9699.72,7528,48.15684934,-102.269876905,48.172990564,-102.286981019,1348.14296838223,1.75283512004961
"3306102685","EOG","AUSTIN   42-1708H","17","154","90","Middle Bakken","PARSHALL",2015-05-01,66652,121421,12244564.542377,12320407.7180003,9652.76,9040,48.156769542,-102.269499105,48.176698786,-102.287028104,1362.87695995578,1.82171577747104
"3306102688","EQUINOR","CVANCARA 20-17  #5H","20","155","92","Middle Bakken","ALGER",2015-05-01,61811,85508,3413282.0343846,3718304.03642368,10165,10404,48.226548963,-102.544471224,48.254152933,-102.545391847,357.391775896163,1.38337836307453
"3306102690","EQUINOR","CVANCARA 20-17  #7H","20","155","92","Middle Bakken","ALGER",2015-05-01,68697,37455,3684999.07530534,4014302.59729352,10131.1,11029,48.22654491,-102.542626234,48.254152706,-102.535676957,363.977023963507,0.545220315297611
"3306102691","WHITING","PEERY STATE  22-25H","25","153","92","Middle Bakken","SANISH",2015-05-01,26803,34241,1772598.89917443,2021273.66012304,10205.9,7415,48.046336957,-102.453747954,48.039174288,-102.42686413,272.592536766425,1.27750624930045
"3306102694","OASIS","MALLARD   5692 21-20 #10B","20","156","92","Middle Bakken","ALGER",2015-05-01,25008,24009,3653310.73451067,5765548.97847392,9760.7,10691,48.322959308,-102.546826316,48.325517656,-102.505334872,539.289961507241,0.960052783109405
"3306102697","OASIS","HARDY   5892 43-9H","9","158","92","Middle Bakken","COTTONWOOD",2015-05-01,21570,31945,2416162.08093278,3679711.53417004,9205.46,10237.9,48.518052979,-102.567779077,48.545167996,-102.569074171,359.420538798976,1.48099211868336
"3306102698","CONTINENTAL","LIMOUSIN  1-3H","3","152","93","Middle Bakken","SANISH",2015-05-01,94379,96495,14213323.1444641,15483472.0033862,10408.2,11158,48.01289236,-102.578631396,48.009085813,-102.621314942,1387.65656958113,1.02242024179108
"3306102700","CONTINENTAL","LIMOUSIN  3-3H","3","152","93","Middle Bakken","SANISH",2015-05-01,100334,104840,14168154.1252687,15434266.5334884,10399.5,11025,48.015393531,-102.578189202,48.012766439,-102.621291233,1399.93347242525,1.044910000598
"3306102702","CONTINENTAL","LIMOUSIN  5-3H","3","152","93","Middle Bakken","SANISH",2015-05-01,98732,102010,14051084.2003203,15306734.858668,10460.5,10970,48.017524211,-102.577880022,48.016085294,-102.621257581,1395.32678748113,1.03320098853462
"3306102704","CONTINENTAL","LIMOUSIN  7-3H","3","152","93","Middle Bakken","SANISH",2015-05-01,108639,107043,14053219.4379451,15309060.908083,10422.6,10915,48.019654857,-102.577659659,48.019718746,-102.621234022,1402.57085735987,0.985309143125397
